x,y,z,Type,State,extra
12,33,49,8,17,0
4,8,43,8,19,0
17,3,35,8,19,0
9,42,48,8,19,0
2,38,15,8,19,0
6,10,45,8,19,0
8,37,5,8,19,0
9,42,8,8,19,0
25,49,23,8,19,0
8,19,49,8,19,0
0,3,39,8,19,0
9,46,19,8,19,0
21,49,27,8,19,0
5,25,45,8,19,0
6,26,44,8,19,0
3,28,43,8,19,0
2,23,39,8,19,0
6,39,25,8,19,0
45,20,44,8,19,0
26,28,42,8,19,0
17,40,7,8,19,0
6,45,11,8,19,0
3,26,45,8,19,0
13,37,37,8,19,0
49,22,37,8,19,0
1,40,38,8,19,0
1,16,41,8,19,0
18,40,6,8,19,0
47,21,43,8,19,0
15,40,25,8,19,0
25,29,41,8,19,0
19,31,6,8,19,0
8,49,40,8,19,0
8,22,49,8,19,0
3,35,35,8,19,0
17,9,41,8,19,0
8,15,49,8,19,0
0,40,20,8,19,0
4,37,11,8,19,0
5,32,28,8,19,0
10,7,37,8,19,0
3,49,41,8,19,0
3,49,36,8,19,0
5,40,19,8,19,0
4,14,42,8,19,0
14,0,35,8,19,0
0,21,40,8,19,0
2,44,26,8,19,0
32,46,18,8,19,0
0,32,30,8,19,0
38,40,20,8,19,0
40,38,20,8,19,0
46,2,27,8,19,0
18,39,0,8,19,0
20,25,47,8,19,0
11,40,13,8,19,0
21,32,7,8,19,0
11,39,35,8,19,0
0,45,29,8,19,0
5,26,41,8,19,0
39,44,14,8,19,0
12,49,36,8,19,0
49,22,35,8,19,0
0,32,30,8,17,0
5,29,46,8,19,0
8,16,49,8,19,0
27,49,21,8,19,0
6,37,7,8,19,0
9,0,38,8,19,0
49,22,34,8,19,0
9,37,43,8,19,0
13,38,1,8,19,0
12,21,47,8,19,0
49,22,38,8,19,0
6,37,25,8,19,0
3,31,40,8,19,0
12,42,48,8,19,0
13,26,0,8,17,0
28,12,33,8,19,0
5,33,45,8,19,0
39,46,16,8,19,0
6,45,33,8,19,0
10,11,42,8,19,0
3,42,36,8,19,0
8,13,47,8,19,0
1,38,41,8,19,0
6,41,25,8,19,0
3,35,28,8,19,0
12,38,36,8,19,0
2,38,25,8,19,0
4,47,13,8,19,0
17,5,37,8,19,0
5,32,45,8,19,0
10,40,14,8,19,0
17,38,27,8,19,0
45,8,27,8,19,0
5,38,9,8,19,0
9,46,49,8,19,0
47,16,28,8,19,0
3,49,37,8,19,0
6,49,42,8,19,0
12,0,37,8,19,0
26,14,33,8,19,0
0,39,26,8,19,0
0,18,41,8,19,0
30,48,20,8,19,0
0,42,27,8,19,0
46,1,27,8,19,0
2,15,41,8,19,0
7,11,42,8,19,0
5,34,45,8,19,0
9,39,45,8,19,0
10,38,4,8,19,0
44,9,27,8,19,0
19,39,0,8,19,0
30,49,17,8,19,0
8,11,42,8,19,0
4,0,38,8,19,0
24,22,41,8,19,0
31,47,20,8,19,0
12,43,22,8,19,0
18,30,5,8,19,0
9,49,39,8,19,0
32,12,37,8,19,0
24,49,24,8,19,0
6,40,25,8,19,0
6,45,31,8,19,0
10,40,34,8,19,0
14,40,10,8,19,0
46,3,27,8,19,0
19,30,43,8,19,0
9,45,45,8,19,0
24,30,41,8,19,0
8,18,49,8,19,0
9,30,45,8,19,0
20,32,7,8,19,0
35,19,48,8,19,0
8,17,49,8,19,0
1,32,30,8,19,0
17,11,43,8,19,0
48,19,47,8,19,0
8,28,42,8,19,0
17,2,34,8,19,0
7,47,43,8,19,0
3,33,38,8,19,0
0,4,39,8,19,0
4,49,42,8,19,0
6,33,27,8,19,0
29,49,20,8,19,0
18,49,30,8,19,0
12,37,3,8,19,0
5,31,46,8,19,0
15,35,39,8,19,0
7,38,7,8,19,0
30,49,20,8,19,0
2,40,22,8,19,0
9,6,38,8,19,0
6,49,46,8,19,0
19,14,46,8,19,0
14,36,38,8,19,0
10,0,38,8,19,0
37,41,20,8,19,0
49,22,39,8,19,0
6,38,8,8,19,0
4,46,28,8,19,0
7,48,48,8,19,0
44,10,27,8,19,0
0,39,40,8,19,0
7,27,43,8,19,0
6,35,25,8,19,0
8,25,49,8,19,0
11,26,48,8,17,0
12,40,12,8,19,0
20,34,45,8,19,0
3,35,34,8,19,0
6,36,25,8,19,0
28,49,20,8,19,0
11,9,39,8,19,0
3,34,37,8,19,0
10,31,40,8,19,0
5,13,42,8,19,0
6,44,30,8,19,0
42,36,20,8,19,0
38,20,47,8,19,0
7,37,6,8,19,0
28,49,21,8,19,0
32,47,15,8,19,0
8,23,47,8,19,0
32,46,20,8,19,0
3,35,33,8,19,0
6,49,15,8,19,0
19,26,47,8,19,0
25,22,40,8,19,0
37,46,18,8,19,0
35,13,40,8,19,0
38,41,9,8,17,0
39,17,44,8,19,0
23,22,42,8,19,0
40,18,45,8,19,0
16,28,3,8,19,0
37,15,42,8,19,0
19,31,42,8,19,0
7,22,48,8,19,0
12,38,2,8,19,0
39,39,20,8,19,0
4,43,35,8,19,0
