x,y,z,Type,State,extra
15,28,48,8,19,0
6,35,25,8,19,0
49,20,32,8,19,0
12,38,36,8,19,0
15,40,25,8,19,0
0,40,26,8,19,0
17,12,44,8,19,0
6,45,11,8,19,0
49,21,33,8,19,0
10,38,4,8,19,0
2,37,42,8,19,0
16,1,34,8,19,0
39,38,8,8,19,0
39,32,2,8,19,0
0,40,22,8,19,0
6,49,46,8,19,0
41,37,20,8,19,0
12,33,49,8,17,0
6,0,38,8,19,0
9,30,45,8,19,0
6,38,25,8,19,0
18,36,47,8,19,0
8,16,49,8,19,0
1,24,46,8,19,0
16,40,8,8,19,0
12,21,47,8,19,0
11,26,48,8,19,0
0,2,39,8,19,0
16,49,32,8,19,0
34,45,13,8,19,0
36,43,11,8,19,0
49,22,34,8,19,0
29,49,20,8,19,0
14,27,48,8,19,0
9,39,45,8,19,0
7,48,48,8,19,0
10,3,40,8,19,0
46,2,27,8,19,0
16,29,48,8,19,0
9,37,43,8,19,0
3,30,41,8,19,0
7,47,43,8,19,0
3,31,40,8,19,0
5,45,29,8,19,0
24,40,0,8,17,0
8,22,49,8,19,0
3,49,33,8,19,0
39,31,1,8,19,0
7,27,43,8,19,0
6,27,42,8,19,0
15,0,34,8,19,0
44,13,27,8,19,0
28,49,21,8,19,0
14,38,0,8,19,0
15,35,39,8,19,0
40,39,7,8,19,0
3,25,46,8,19,0
24,40,0,8,19,0
6,49,15,8,19,0
10,0,38,8,19,0
22,31,33,8,17,0
6,45,29,8,19,0
42,20,47,8,19,0
9,4,40,8,19,0
14,0,35,8,19,0
0,42,27,8,19,0
8,28,42,8,19,0
8,15,49,8,19,0
22,38,1,8,19,0
23,22,42,8,19,0
22,32,7,8,19,0
4,8,43,8,19,0
41,38,6,8,19,0
26,49,22,8,19,0
23,49,25,8,19,0
0,40,17,8,19,0
4,24,45,8,19,0
34,12,39,8,19,0
11,39,35,8,19,0
37,42,10,8,19,0
30,49,18,8,19,0
17,9,41,8,19,0
17,11,43,8,19,0
23,31,47,8,19,0
31,48,16,8,19,0
5,30,46,8,19,0
13,26,48,8,19,0
16,39,0,8,19,0
7,48,17,8,19,0
17,29,4,8,19,0
0,46,30,8,19,0
1,22,39,8,19,0
25,16,34,8,19,0
25,18,36,8,19,0
5,48,14,8,19,0
3,29,42,8,19,0
36,14,41,8,19,0
48,30,20,8,19,0
37,41,20,8,19,0
39,44,14,8,19,0
35,44,12,8,19,0
0,40,21,8,19,0
5,46,12,8,19,0
8,25,49,8,19,0
5,25,45,8,19,0
47,16,28,8,19,0
3,49,36,8,19,0
10,40,14,8,19,0
38,20,47,8,19,0
3,49,34,8,19,0
8,5,39,8,19,0
6,44,30,8,19,0
24,49,24,8,19,0
49,22,35,8,19,0
1,43,25,8,19,0
32,47,15,8,19,0
2,32,30,8,19,0
24,22,41,8,19,0
18,40,6,8,19,0
19,31,42,8,19,0
21,32,31,8,19,0
17,39,0,8,19,0
10,23,47,8,19,0
5,13,42,8,19,0
9,26,48,8,19,0
6,49,42,8,19,0
49,19,31,8,19,0
19,29,44,8,19,0
19,26,47,8,19,0
16,28,3,8,19,0
6,42,26,8,19,0
21,39,0,8,19,0
20,34,45,8,19,0
7,44,10,8,19,0
39,39,20,8,19,0
3,32,30,8,19,0
46,15,27,8,19,0
44,12,27,8,19,0
3,35,28,8,19,0
19,27,46,8,19,0
9,42,8,8,19,0
13,0,36,8,19,0
46,4,27,8,19,0
47,31,20,8,19,0
7,11,42,8,19,0
17,6,38,8,19,0
8,19,49,8,19,0
17,2,34,8,19,0
32,46,20,8,19,0
3,15,42,8,19,0
44,18,47,8,19,0
46,20,43,8,19,0
39,35,5,8,19,0
8,11,46,8,19,0
3,36,27,8,19,0
31,46,18,8,19,0
5,33,45,8,19,0
24,30,46,8,19,0
30,12,35,8,19,0
14,49,34,8,19,0
5,31,46,8,19,0
9,45,45,8,19,0
3,0,38,8,19,0
11,9,39,8,19,0
8,49,40,8,19,0
1,39,24,8,19,0
12,42,48,8,19,0
8,40,16,8,19,0
2,38,25,8,19,0
17,8,40,8,19,0
46,1,27,8,19,0
4,37,9,8,19,0
3,49,38,8,19,0
33,45,20,8,19,0
23,37,2,8,19,0
22,32,48,8,19,0
3,40,21,8,19,0
2,41,37,8,19,0
9,36,42,8,19,0
48,17,29,8,19,0
6,40,25,8,19,0
49,18,48,8,19,0
39,30,0,8,19,0
9,43,49,8,19,0
42,36,20,8,19,0
9,0,38,8,19,0
30,49,20,8,19,0
39,45,15,8,19,0
38,46,17,8,19,0
19,31,6,8,19,0
39,39,9,8,19,0
25,15,33,8,19,0
49,22,41,8,19,0
2,40,22,8,19,0
1,41,23,8,19,0
39,37,7,8,19,0
10,31,46,8,19,0
12,33,48,8,19,0
4,49,42,8,19,0
3,49,37,8,19,0
13,37,37,8,19,0
20,33,49,8,19,0
0,20,41,8,19,0
29,47,19,8,19,0
17,40,7,8,19,0
39,43,13,8,19,0
12,40,12,8,19,0
10,45,20,8,19,0
19,35,46,8,19,0
12,0,37,8,19,0
39,36,6,8,19,0
13,42,23,8,19,0
7,49,41,8,19,0
21,33,31,8,19,0
39,34,4,8,19,0
6,48,43,8,19,0
21,33,49,8,19,0
10,1,40,8,19,0
4,25,40,8,19,0
41,19,46,8,19,0
23,33,6,8,19,0
11,44,21,8,19,0
8,23,49,8,19,0
13,49,35,8,19,0
7,43,31,8,19,0
12,39,5,8,19,0
9,24,46,8,19,0
27,13,33,8,19,0
12,38,2,8,19,0
9,11,42,8,19,0
11,37,3,8,19,0
43,36,4,8,19,0
13,26,0,8,19,0
29,12,34,8,19,0
0,32,30,8,17,0
4,0,38,8,19,0
20,39,0,8,19,0
17,10,42,8,19,0
14,40,10,8,19,0
9,42,48,8,19,0
3,49,39,8,19,0
3,49,40,8,19,0
25,21,39,8,19,0
44,9,27,8,19,0
0,39,40,8,19,0
2,48,32,8,19,0
13,41,49,8,19,0
3,33,38,8,19,0
43,35,20,8,19,0
22,49,26,8,19,0
6,40,18,8,19,0
17,37,48,8,19,0
10,34,40,8,19,0
0,32,30,8,19,0
30,46,18,8,19,0
25,17,35,8,19,0
0,44,28,8,19,0
38,16,43,8,19,0
2,38,15,8,19,0
18,39,0,8,19,0
3,35,30,8,19,0
10,31,40,8,19,0
6,49,45,8,19,0
9,46,19,8,19,0
10,40,34,8,19,0
7,38,7,8,19,0
2,6,41,8,19,0
7,28,43,8,19,0
33,12,38,8,19,0
0,43,27,8,19,0
0,19,41,8,19,0
20,15,47,8,19,0
9,40,15,8,19,0
21,40,3,8,19,0
3,35,31,8,19,0
4,37,13,8,19,0
8,21,49,8,19,0
3,49,41,8,19,0
4,35,44,8,19,0
10,32,40,8,19,0
5,26,41,8,19,0
39,33,3,8,19,0
34,46,18,8,19,0
11,43,47,8,19,0
8,18,49,8,19,0
20,25,47,8,19,0
9,44,49,8,19,0
24,34,5,8,19,0
22,21,44,8,19,0
8,24,49,8,19,0
5,44,34,8,19,0
9,41,47,8,19,0
3,35,32,8,19,0
25,35,4,8,19,0
0,40,18,8,19,0
6,49,44,8,19,0
9,41,33,8,19,0
14,36,38,8,19,0
10,26,48,8,19,0
10,49,38,8,19,0
11,40,6,8,19,0
36,42,20,8,19,0
5,9,44,8,19,0
10,44,46,8,19,0
49,22,38,8,19,0
8,23,47,8,19,0
35,13,40,8,19,0
11,0,38,8,19,0
1,38,25,8,19,0
22,23,47,8,19,0
12,49,36,8,19,0
5,26,46,8,19,0
17,7,39,8,19,0
21,16,48,8,19,0
33,46,18,8,19,0
6,45,31,8,19,0
2,24,45,8,19,0
0,4,39,8,19,0
9,6,38,8,19,0
46,20,47,8,19,0
3,36,43,8,19,0
45,20,44,8,19,0
15,40,9,8,19,0
1,16,41,8,19,0
11,38,3,8,19,0
6,49,43,8,19,0
2,44,26,8,19,0
4,37,12,8,19,0
42,37,5,8,19,0
7,0,38,8,19,0
0,45,29,8,19,0
39,30,0,8,17,0
10,41,7,8,19,0
4,46,28,8,19,0
45,19,48,8,19,0
47,21,43,8,19,0
3,35,36,8,19,0
28,12,33,8,19,0
5,27,46,8,19,0
14,41,24,8,19,0
6,23,47,8,19,0
8,0,38,8,19,0
49,21,42,8,19,0
3,49,35,8,19,0
8,37,5,8,19,0
22,21,45,8,19,0
48,21,43,8,19,0
19,36,29,8,19,0
36,46,18,8,19,0
22,32,43,8,19,0
47,20,48,8,19,0
39,41,11,8,19,0
39,17,44,8,19,0
48,19,47,8,19,0
21,24,47,8,19,0
5,34,45,8,19,0
18,30,5,8,19,0
46,5,27,8,19,0
9,29,41,8,19,0
9,37,4,8,19,0
0,17,41,8,19,0
14,40,49,8,19,0
3,45,27,8,19,0
1,38,41,8,19,0
0,39,26,8,19,0
6,39,25,8,19,0
43,19,46,8,19,0
9,45,49,8,19,0
3,35,35,8,19,0
38,40,20,8,19,0
9,40,46,8,19,0
49,22,36,8,19,0
26,28,42,8,19,0
18,13,45,8,19,0
15,39,0,8,19,0
6,12,42,8,19,0
8,12,47,8,19,0
46,0,27,8,19,0
5,28,46,8,19,0
49,22,39,8,19,0
7,11,45,8,19,0
0,40,19,8,19,0
49,22,37,8,19,0
44,20,45,8,19,0
25,29,45,8,19,0
0,40,20,8,19,0
5,32,28,8,19,0
27,49,21,8,19,0
8,20,49,8,19,0
26,28,44,8,19,0
4,47,13,8,19,0
19,40,5,8,19,0
10,0,39,8,19,0
0,40,23,8,19,0
28,48,20,8,19,0
18,37,28,8,19,0
3,34,37,8,19,0
6,45,33,8,19,0
35,43,20,8,19,0
6,10,45,8,19,0
5,40,19,8,19,0
26,14,33,8,19,0
40,18,45,8,19,0
9,46,49,8,19,0
33,18,48,8,19,0
19,30,43,8,19,0
25,49,23,8,19,0
11,32,47,8,19,0
1,0,38,8,19,0
10,33,40,8,19,0
10,7,37,8,19,0
25,19,37,8,19,0
10,37,3,8,19,0
28,49,20,8,19,0
8,17,49,8,19,0
4,40,20,8,19,0
1,32,30,8,19,0
17,30,47,8,17,0
4,31,29,8,19,0
5,38,9,8,19,0
16,38,49,8,19,0
49,22,40,8,19,0
7,37,6,8,19,0
33,46,14,8,19,0
19,14,46,8,19,0
12,37,3,8,19,0
13,38,1,8,19,0
4,37,11,8,19,0
6,49,47,8,19,0
20,49,28,8,19,0
41,20,48,8,19,0
3,42,36,8,19,0
39,40,10,8,19,0
12,33,49,8,19,0
11,22,48,8,19,0
39,20,46,8,19,0
23,31,42,8,19,0
21,34,31,8,19,0
32,46,18,8,19,0
22,22,46,8,19,0
16,39,26,8,19,0
6,26,44,8,19,0
43,36,2,8,19,0
39,46,16,8,19,0
13,38,4,8,19,0
12,43,22,8,19,0
35,46,18,8,19,0
0,41,27,8,19,0
3,35,33,8,19,0
5,37,8,8,19,0
37,15,42,8,19,0
11,8,38,8,19,0
4,14,42,8,19,0
30,48,20,8,19,0
45,14,28,8,19,0
3,28,43,8,19,0
16,34,40,8,19,0
0,18,41,8,19,0
18,32,42,8,19,0
15,27,2,8,19,0
21,32,7,8,19,0
43,20,46,8,19,0
40,38,20,8,19,0
9,35,41,8,19,0
8,43,9,8,19,0
20,40,4,8,19,0
30,49,19,8,19,0
21,33,44,8,19,0
6,38,8,8,19,0
34,44,20,8,19,0
8,13,47,8,19,0
0,1,38,8,19,0
6,37,7,8,19,0
13,40,11,8,19,0
7,40,17,8,19,0
5,24,46,8,19,0
17,5,37,8,19,0
5,25,46,8,19,0
31,12,36,8,19,0
5,49,43,8,19,0
25,29,41,8,19,0
19,49,29,8,19,0
46,0,27,8,17,0
11,49,37,8,19,0
18,33,49,8,17,0
8,47,49,8,19,0
49,18,30,8,19,0
6,44,28,8,19,0
3,37,26,8,19,0
15,39,49,8,19,0
30,49,17,8,19,0
4,37,10,8,19,0
1,5,40,8,19,0
27,15,48,8,19,0
45,8,27,8,19,0
36,19,47,8,19,0
9,38,44,8,19,0
6,45,30,8,19,0
17,49,31,8,19,0
19,39,0,8,19,0
23,40,1,8,19,0
6,37,25,8,19,0
46,3,27,8,19,0
46,7,27,8,19,0
10,30,40,8,19,0
20,32,7,8,19,0
22,40,2,8,19,0
2,23,39,8,19,0
3,27,44,8,19,0
3,35,29,8,19,0
7,22,48,8,19,0
46,32,20,8,19,0
8,29,44,8,19,0
3,32,39,8,19,0
11,10,40,8,19,0
17,3,35,8,19,0
20,35,30,8,19,0
31,47,20,8,19,0
21,49,27,8,19,0
10,11,42,8,19,0
8,46,44,8,19,0
18,49,30,8,19,0
2,0,38,8,19,0
1,39,16,8,19,0
19,28,45,8,19,0
39,40,8,8,19,0
1,40,38,8,19,0
29,49,21,8,19,0
1,47,31,8,19,0
46,6,27,8,19,0
25,22,40,8,19,0
22,21,43,8,19,0
6,36,25,8,19,0
11,11,41,8,19,0
3,35,34,8,19,0
8,11,42,8,19,0
6,45,32,8,19,0
6,43,27,8,19,0
2,15,41,8,19,0
44,11,27,8,19,0
6,41,25,8,19,0
5,0,38,8,19,0
0,39,39,8,19,0
9,49,39,8,19,0
3,24,39,8,19,0
11,40,13,8,19,0
6,34,26,8,19,0
10,2,40,8,19,0
6,33,27,8,19,0
45,33,20,8,19,0
35,19,48,8,19,0
3,37,14,8,19,0
8,38,6,8,19,0
44,10,27,8,19,0
0,21,40,8,19,0
13,26,0,8,17,0
3,26,45,8,19,0
15,49,33,8,19,0
17,4,36,8,19,0
26,28,43,8,19,0
17,33,41,8,19,0
0,3,39,8,19,0
37,46,18,8,19,0
8,14,48,8,19,0
17,38,27,8,19,0
3,7,42,8,19,0
14,26,1,8,19,0
44,34,20,8,19,0
5,29,46,8,19,0
40,20,47,8,19,0
7,49,16,8,19,0
49,29,19,8,17,0
5,32,45,8,19,0
38,41,9,8,19,0
9,38,5,8,19,0
25,20,38,8,19,0
8,42,32,8,19,0
8,47,18,8,19,0
24,36,3,8,19,0
0,42,24,8,19,0
43,36,3,8,19,0
39,42,12,8,19,0
43,35,1,8,17,0
32,12,37,8,19,0
4,43,35,8,19,0
24,30,41,8,19,0
0,25,45,8,19,0
12,26,48,8,19,0
21,31,32,8,19,0
19,33,49,8,19,0
49,29,19,8,19,0
17,30,47,8,19,0
43,35,1,8,19,0
31,49,25,2,4,0
41,17,43,1,8,41205.9|17974|-1|0
2,6,5,1,7,24532|26070|3|1
43,22,16,1,8,27457.7|33976|-1|0
12,48,2,1,8,43033.1|2444|-1|0
31,7,8,1,7,24038.4|15493|4|1
47,15,32,6,16,0
8,34,8,1,8,29608.3|15339|-1|0
39,35,22,5,13,45017.9
27,21,14,1,8,29796.6|43637|-1|0
38,24,17,1,7,29647.1|3219|2|1
35,5,3,1,7,29460.2|19990|2|2
46,36,16,1,7,40116.8|38825|2|1
35,19,20,1,7,36706.2|42790|6|0
29,3,12,1,7,27043.7|14085|6|0
0,49,0,3,9,0
39,34,37,1,7,41238.5|25436|2|1
39,3,4,1,7,29460.2|19990|2|2
3,6,6,1,7,24532|26070|3|1
20,48,20,2,4,0
1,25,4,1,7,31378.5|13778|5|3
29,40,39,1,7,38968.2|404776|2|4
37,2,16,6,16,0
49,49,30,3,9,0
5,47,12,1,7,43429.1|28579|4|1
21,8,24,1,8,20327.2|422378|-1|0
32,27,5,1,7,30367.9|40793|3|1
21,42,23,2,4,0
44,25,18,1,8,28155.7|33976|-1|0
15,36,2,1,7,31562|28579|1|4
26,43,14,6,16,0
10,17,12,1,7,28319.5|2545|2|1
49,45,24,3,9,0
36,27,19,1,7,34134|42059|5|1
15,48,30,2,5,0
35,15,40,1,8,45114|36987|-1|0
1,2,9,5,13,22733.7
44,0,21,1,7,26580.7|41856|3|2
25,14,8,1,7,21903.7|3816|4|1
40,19,10,6,16,0
5,42,16,1,7,40944.2|2019|6|0
12,39,19,1,7,41411.3|27194|1|2
3,39,18,1,7,37568.2|723216|1|2
9,20,37,1,8,43106.1|16224|-1|0
17,34,26,1,7,29369|6959|6|0
49,26,23,6,16,0
49,44,18,2,5,0
2,32,5,1,8,29608.3|15339|-1|0
18,46,21,6,16,0
33,11,27,1,8,18586.6|11746|-1|0
36,49,22,2,5,0
6,21,42,1,8,30470.2|16224|-1|0
29,5,2,1,7,23936|7620|4|2
14,23,24,1,7,23719.9|27501|5|2
47,7,7,1,7,30115.2|29048|6|0
12,49,26,3,9,0
15,19,36,1,7,27556.9|10704|2|9
39,36,10,1,8,37727.3|40830|-1|0
24,49,8,3,9,0
27,49,30,3,10,0
34,29,20,1,8,34593.1|40080|-1|0
1,11,35,1,8,26747.9|432|-1|0
25,47,23,6,16,0
11,11,3,6,16,0
