x,y,z,Type,State,extra
47,21,43,8,19,0
17,8,40,8,19,0
44,18,47,8,19,0
10,31,40,8,19,0
49,18,48,8,19,0
12,21,47,8,19,0
44,20,45,8,19,0
17,6,38,8,19,0
2,38,25,8,19,0
5,27,46,8,19,0
3,35,29,8,19,0
3,25,46,8,19,0
36,14,41,8,19,0
30,12,35,8,19,0
9,38,44,8,19,0
3,29,42,8,19,0
17,3,35,8,19,0
5,28,46,8,19,0
9,37,43,8,19,0
1,39,24,8,17,0
5,29,46,8,19,0
10,34,40,8,19,0
46,20,43,8,19,0
34,12,39,8,19,0
3,33,38,8,19,0
41,20,48,8,19,0
25,18,36,8,17,0
1,38,41,8,19,0
5,26,46,8,19,0
17,10,42,8,19,0
3,35,28,8,19,0
40,18,45,8,19,0
5,24,46,8,19,0
43,19,46,8,19,0
17,2,34,8,17,0
40,20,47,8,19,0
6,26,44,8,19,0
35,19,48,8,19,0
3,28,43,8,19,0
10,32,40,8,19,0
10,23,47,8,19,0
48,21,43,8,19,0
7,22,48,8,19,0
19,14,46,8,19,0
3,30,41,8,19,0
25,18,36,8,19,0
39,20,46,8,19,0
25,17,35,8,19,0
26,14,33,8,19,0
2,24,45,8,19,0
3,35,32,8,19,0
32,12,37,8,19,0
47,20,48,8,19,0
21,16,48,8,19,0
37,15,42,8,19,0
35,13,40,8,19,0
17,2,34,8,19,0
7,27,43,8,19,0
10,33,40,8,19,0
1,39,24,8,19,0
49,22,35,8,19,0
0,39,40,8,17,0
42,20,47,8,19,0
8,28,42,8,19,0
9,29,41,8,19,0
10,30,40,8,19,0
45,19,48,8,19,0
9,24,46,8,19,0
5,31,46,8,19,0
5,25,46,8,19,0
27,15,48,8,19,0
3,35,30,8,19,0
33,12,38,8,19,0
17,12,44,8,19,0
11,22,48,8,19,0
3,36,27,8,19,0
3,27,44,8,19,0
3,32,39,8,19,0
48,19,47,8,19,0
17,11,43,8,19,0
20,15,47,8,19,0
49,21,42,8,19,0
3,35,36,8,19,0
3,35,34,8,19,0
49,22,39,8,19,0
3,34,37,8,19,0
5,34,45,8,19,0
38,20,47,8,19,0
17,9,41,8,19,0
3,37,26,8,19,0
3,35,31,8,19,0
31,12,36,8,19,0
0,25,45,8,19,0
29,12,34,8,19,0
5,25,45,8,19,0
41,19,46,8,19,0
17,7,39,8,19,0
3,35,33,8,19,0
17,4,36,8,19,0
0,39,40,8,19,0
17,5,37,8,19,0
5,30,46,8,19,0
6,23,47,8,19,0
2,37,42,8,19,0
3,36,43,8,19,0
43,20,46,8,19,0
5,33,45,8,19,0
4,35,44,8,19,0
9,36,42,8,19,0
39,17,44,8,19,0
25,16,34,8,19,0
38,16,43,8,19,0
9,38,44,8,17,0
49,22,36,8,19,0
36,19,47,8,19,0
49,22,40,8,19,0
3,31,40,8,19,0
46,20,47,8,19,0
8,23,47,8,19,0
25,15,33,8,19,0
5,32,45,8,19,0
1,24,46,8,19,0
4,24,45,8,19,0
49,22,38,8,19,0
49,22,37,8,19,0
27,13,33,8,19,0
33,18,48,8,19,0
9,35,41,8,19,0
49,22,41,8,19,0
3,26,45,8,19,0
45,20,44,8,19,0
3,35,35,8,19,0
28,12,33,8,19,0
49,22,34,8,17,0
18,13,45,8,19,0
8,22,48,3,10,0
10,12,32,6,16,0
19,38,9,1,8,29608.3|15339|-1|0
22,27,33,1,7,18368.2|10751|1|1
31,35,17,1,7,17930.7|28595|4|1
24,27,42,1,8,21053|25567|-1|0
22,18,10,1,7,22631.2|15656|5|1
21,39,1,1,7,27952.3|27343|4|1
41,18,5,1,8,21947.2|36179|-1|0
20,44,9,1,8,29608.3|15339|-1|0
26,21,17,1,7,22631.2|15656|5|1
21,35,11,1,7,22825.8|20546|1|4
47,0,35,6,16,0
18,32,43,1,7,23289.6|26893|3|1
12,29,30,5,13,31934.6
39,31,0,1,7,29859.7|36523|4|2
15,35,16,1,7,18416.8|7107|6|0
19,41,34,1,7,18788.5|25902|6|0
36,12,13,1,7,19982.5|27643|3|1
41,48,15,1,7,29135.5|40080|6|0
14,29,21,1,8,19145.6|10899|-1|0
22,9,31,1,7,19870.8|29273|1|1
49,31,49,2,5,0
36,3,17,1,7,21065.7|27581|4|2
44,32,26,1,7,25489|41583|5|1
48,36,37,1,8,39246.6|43015|-1|0
2,18,4,1,7,23842.9|2019|3|1
30,46,33,1,8,18749.1|21297|-1|0
43,14,23,1,8,26806|43637|-1|0
9,37,7,1,7,24886.5|10809|4|1
8,18,21,1,7,20684.9|3816|3|1
36,4,20,1,7,24038.4|15493|6|4
14,20,30,1,8,19333.6|10461|-1|0
30,10,36,1,7,18471.1|26499|2|2
44,42,42,1,8,38064.2|34196|-1|0
39,4,40,1,8,28164.7|31963|-1|0
10,35,45,1,7,29156.3|3843|1|2
29,23,18,1,8,19163.9|31015|-1|0
0,12,49,3,9,0
39,37,32,1,8,24689.8|36514|-1|0
6,22,36,1,7,29518.2|12133|3|3
7,5,19,1,7,24427.9|8761|3|2
7,16,25,1,7,17724.6|11746|5|5
29,38,32,5,13,24920.6
