x,y,z,Type,State,extra
40,39,7,8,19,0
43,35,20,8,19,0
23,31,34,8,19,0
46,7,27,8,19,0
0,17,41,8,19,0
35,13,1,8,19,0
3,0,38,8,19,0
10,33,40,8,19,0
23,49,25,8,19,0
9,11,42,8,19,0
19,35,46,8,19,0
19,49,29,8,19,0
49,22,37,8,19,0
12,21,47,8,19,0
15,27,2,8,19,0
33,45,20,8,19,0
5,46,12,8,19,0
7,49,41,8,19,0
27,33,19,8,19,0
12,35,47,8,19,0
9,3,11,8,19,0
6,36,25,8,19,0
46,0,27,8,19,0
2,4,3,8,19,0
26,49,0,8,19,0
21,34,31,8,19,0
39,33,3,8,19,0
10,7,37,8,19,0
8,23,49,8,19,0
26,31,37,8,19,0
49,22,39,8,19,0
0,45,29,8,19,0
49,21,33,8,19,0
9,3,13,8,19,0
12,37,3,8,19,0
31,31,43,8,19,0
0,19,41,8,19,0
7,28,43,8,19,0
9,35,41,8,19,0
8,15,49,8,19,0
29,25,29,8,19,0
10,34,40,8,19,0
29,31,40,8,19,0
11,44,21,8,19,0
7,48,48,8,19,0
3,7,42,8,19,0
27,33,21,8,19,0
1,1,0,8,19,0
34,20,27,8,19,0
9,3,14,8,19,0
17,4,36,8,19,0
38,29,0,8,19,0
39,39,20,8,19,0
28,12,33,8,19,0
25,21,39,8,19,0
6,37,7,8,19,0
7,0,38,8,19,0
35,19,48,8,19,0
8,37,5,8,19,0
12,33,49,8,19,0
10,0,38,8,19,0
9,45,45,8,19,0
36,27,0,8,19,0
17,8,40,8,19,0
17,37,48,8,19,0
39,43,13,8,19,0
3,42,36,8,19,0
36,43,11,8,19,0
24,36,3,8,19,0
47,27,17,8,19,0
25,49,23,8,19,0
9,38,47,8,19,0
6,42,26,8,19,0
21,40,3,8,19,0
1,0,5,8,17,0
19,36,29,8,19,0
4,17,0,8,19,0
21,49,27,8,19,0
14,26,1,8,19,0
3,36,43,8,19,0
10,49,38,8,19,0
26,44,0,8,19,0
23,23,49,8,19,0
16,39,0,8,19,0
0,10,0,8,19,0
26,43,0,8,19,0
30,30,44,8,19,0
27,13,33,8,19,0
28,28,46,8,19,0
37,41,20,8,19,0
11,8,38,8,19,0
6,22,0,8,19,0
41,29,25,8,19,0
49,21,42,8,19,0
27,15,48,8,19,0
0,21,40,8,19,0
16,38,49,8,19,0
2,32,30,8,19,0
6,37,25,8,19,0
12,26,48,8,19,0
34,44,20,8,19,0
20,32,7,8,19,0
30,12,35,8,19,0
2,0,0,8,19,0
46,3,27,8,19,0
37,15,1,8,19,0
13,38,4,8,19,0
3,15,42,8,19,0
14,41,24,8,19,0
14,27,48,8,19,0
19,28,45,8,19,0
11,32,47,8,19,0
0,42,24,8,19,0
25,20,38,8,19,0
26,45,0,8,19,0
5,27,46,8,19,0
38,41,9,8,19,0
1,1,5,8,19,0
28,49,20,8,19,0
43,19,46,8,19,0
10,3,15,8,19,0
9,37,46,8,19,0
13,3,18,8,17,0
47,20,48,8,19,0
1,0,38,8,19,0
3,35,30,8,19,0
