x,y,z,Type,State,extra
47,21,43,8,19,0
17,8,40,8,19,0
44,18,47,8,19,0
10,31,40,8,19,0
49,18,48,8,19,0
12,21,47,8,19,0
44,20,45,8,19,0
17,6,38,8,19,0
2,38,25,8,19,0
5,27,46,8,19,0
3,35,29,8,19,0
3,25,46,8,19,0
36,14,41,8,19,0
30,12,35,8,19,0
9,38,44,8,19,0
3,29,42,8,19,0
17,3,35,8,19,0
5,28,46,8,19,0
9,37,43,8,19,0
0,40,23,8,17,0
5,29,46,8,19,0
10,34,40,8,19,0
46,20,43,8,19,0
34,12,39,8,19,0
3,33,38,8,19,0
41,20,48,8,19,0
25,19,37,8,17,0
1,38,41,8,19,0
5,26,46,8,19,0
17,10,42,8,19,0
3,35,28,8,19,0
40,18,45,8,19,0
5,24,46,8,19,0
43,19,46,8,19,0
15,0,34,8,17,0
40,20,47,8,19,0
6,26,44,8,19,0
35,19,48,8,19,0
3,28,43,8,19,0
10,32,40,8,19,0
10,23,47,8,19,0
48,21,43,8,19,0
7,22,48,8,19,0
19,14,46,8,19,0
3,30,41,8,19,0
25,18,36,8,19,0
39,20,46,8,19,0
25,17,35,8,19,0
26,14,33,8,19,0
2,24,45,8,19,0
3,35,32,8,19,0
32,12,37,8,19,0
47,20,48,8,19,0
21,16,48,8,19,0
37,15,42,8,19,0
35,13,40,8,19,0
17,2,34,8,19,0
7,27,43,8,19,0
10,33,40,8,19,0
1,39,24,8,19,0
49,22,35,8,19,0
0,39,40,8,17,0
42,20,47,8,19,0
8,28,42,8,19,0
9,29,41,8,19,0
10,30,40,8,19,0
45,19,48,8,19,0
9,24,46,8,19,0
5,31,46,8,19,0
5,25,46,8,19,0
27,15,48,8,19,0
3,35,30,8,19,0
33,12,38,8,19,0
17,12,44,8,19,0
11,22,48,8,19,0
3,36,27,8,19,0
3,27,44,8,19,0
3,32,39,8,19,0
48,19,47,8,19,0
17,11,43,8,19,0
20,15,47,8,19,0
49,21,42,8,19,0
3,35,36,8,19,0
3,35,34,8,19,0
49,22,39,8,19,0
3,34,37,8,19,0
5,34,45,8,19,0
38,20,47,8,19,0
17,9,41,8,19,0
3,37,26,8,19,0
3,35,31,8,19,0
31,12,36,8,19,0
0,25,45,8,19,0
29,12,34,8,19,0
5,25,45,8,19,0
41,19,46,8,19,0
17,7,39,8,19,0
3,35,33,8,19,0
17,4,36,8,19,0
0,39,40,8,19,0
17,5,37,8,19,0
5,30,46,8,19,0
6,23,47,8,19,0
2,37,42,8,19,0
3,36,43,8,19,0
43,20,46,8,19,0
5,33,45,8,19,0
4,35,44,8,19,0
9,36,42,8,19,0
39,17,44,8,19,0
25,16,34,8,19,0
38,16,43,8,19,0
9,41,47,8,17,0
49,22,36,8,19,0
36,19,47,8,19,0
49,22,40,8,19,0
3,31,40,8,19,0
46,20,47,8,19,0
8,23,47,8,19,0
25,15,33,8,19,0
5,32,45,8,19,0
1,24,46,8,19,0
4,24,45,8,19,0
49,22,38,8,19,0
49,22,37,8,19,0
27,13,33,8,19,0
33,18,48,8,19,0
9,35,41,8,19,0
49,22,41,8,19,0
3,26,45,8,19,0
45,20,44,8,19,0
3,35,35,8,19,0
28,12,33,8,19,0
49,21,33,8,17,0
18,13,45,8,19,0
49,22,34,8,19,0
25,19,37,8,19,0
1,38,25,8,17,0
16,1,34,8,19,0
9,39,45,8,19,0
0,40,23,8,19,0
15,0,34,8,19,0
9,40,46,8,19,0
1,38,25,8,19,0
0,18,45,3,10,0
23,15,43,6,16,0
17,37,9,1,8,29608.3|15339|-1|0
30,33,18,1,8,17930.7|28595|-1|0
22,19,10,1,7,22631.2|15656|6|0
22,39,1,1,8,27952.3|27343|-1|0
24,19,17,1,7,22631.2|15656|6|0
22,35,11,1,7,22825.8|20546|2|3
49,2,36,6,16,0
19,34,42,1,8,23424.3|26893|-1|0
15,36,24,5,13,31934.6
40,31,1,1,7,29859.7|36523|5|1
17,41,32,1,8,19208.1|25902|-1|0
21,11,33,1,8,19870.8|29273|-1|0
49,31,49,2,5,0
36,5,18,1,7,21065.7|27581|5|1
44,34,26,1,7,25489|41583|6|0
46,35,36,1,8,41434.8|43015|-1|0
31,47,33,1,8,21259.5|21297|-1|0
43,15,22,1,8,26806|43637|-1|0
9,36,5,1,8,24886.5|10809|-1|0
37,4,21,1,7,24038.4|15493|1|4
31,10,37,1,7,21353.2|26499|3|1
39,4,42,1,8,31727|31963|-1|0
9,34,47,1,7,35790.3|3843|2|1
0,11,46,3,9,0
6,23,34,1,7,29799.3|12133|4|2
6,6,19,1,7,24427.9|8761|4|1
8,15,25,1,7,17724.6|11746|6|4
38,39,26,5,13,24920.6
47,31,8,1,7,21947.2|36179|4|1
47,24,18,6,16,0
34,32,4,1,7,23967.6|25583|4|1
38,28,26,1,7,21208.4|39717|3|1
26,21,17,1,8,22631.2|15656|-1|0
33,3,2,4,0,22358.9
39,10,39,6,16,0
24,10,1,1,7,26343.5|29042|3|2
49,49,49,2,4,0
11,44,11,1,7,22256.1|8427|4|2
0,35,30,3,9,0
